# Cosima universal isotope store
# VN is followed by the volume name in which the isotope was produced
# RP is followed by the isotope ID (1000*Z+A), the excitation in keV, and a value (e.g. the number of produced isotopes, activation in Bq)

TT 0

VN CsIShield
RP 35076     102.58   1.63608e-02
RP 35076       0.00   5.47706e+00
RP 35077     105.86   5.08813e-01
RP 35077       0.00   9.55301e+00
RP 35078       0.00   3.18433e+00
RP 35079     207.61   2.81539e-15
RP 35080       0.00   1.78323e+00
RP 35082       0.00   2.54747e-01
RP 35084       0.00   1.27373e-01
RP 35085       0.00   1.27373e-01
RP 35090       0.00   1.27293e-01
RP 36074       0.00   1.27373e-01
RP 36075       0.00   8.91613e-01
RP 36076       0.00   1.91060e+00
RP 36077       0.00   5.60443e+00
RP 36079     129.77   1.06931e+00
RP 36079       0.00   8.66137e+00
RP 36081     190.64   7.02243e+00
RP 36081       0.00   3.23347e-05
RP 36083      41.56   6.07130e+00
RP 36085     304.87   1.27186e-01
RP 36085       0.00   2.38784e-02
RP 36090       0.00   1.27293e-01
RP 37076       0.00   1.27373e-01
RP 37077       0.00   2.54747e-01
RP 37078       0.00   1.14636e+00
RP 37079       0.00   2.80221e+00
RP 37080       0.00   6.36866e+00
RP 37081      86.31   5.41049e-03
RP 37081       0.00   7.38764e+00
RP 37082       0.00   1.13359e+01
RP 37083      42.11   5.55036e+00
RP 37083       0.00   1.01871e+01
RP 37084       0.00   2.29170e+00
RP 37086       0.00   3.82119e-01
RP 37087       0.00   3.67093e-12
RP 37088       0.00   1.27373e-01
RP 37090     106.90   1.66969e-02
RP 37090       0.00   1.27312e-01
RP 38078       0.00   5.09493e-01
RP 38079       0.00   8.91613e-01
RP 38080       0.00   2.03797e+00
RP 38081       0.00   3.56645e+00
RP 38082       0.00   6.75048e+00
RP 38083     259.15   2.14665e-02
RP 38083       0.00   8.52258e+00
RP 38085     238.79   6.49610e+00
RP 38085       0.00   1.29795e+01
RP 38087     388.53   1.78013e+01
RP 38090       0.00   2.68497e-03
RP 39082       0.00   8.91613e-01
RP 39083      61.98   2.42955e-01
RP 39083       0.00   1.01819e+00
RP 39084       0.00   3.82120e+00
RP 39085       0.00   6.49604e+00
RP 39086       0.00   1.31194e+01
RP 39087     380.82   1.14324e+01
RP 39087       0.00   1.78353e+01
RP 39088     392.86   1.21256e+01
RP 39088       0.00   1.29571e+01
RP 39089     908.97   1.89772e+01
RP 39090       0.00   5.11833e-01
RP 39091       0.00   3.77072e-01
RP 39092       0.00   1.27373e-01
RP 40082       0.00   1.27373e-01
RP 40083       0.00   2.54747e-01
RP 40084       0.00   1.78323e+00
RP 40085       0.00   2.16535e+00
RP 40086       0.00   7.13290e+00
RP 40087     335.84   6.38015e-01
RP 40087       0.00   1.13374e+01
RP 40088       0.00   1.21256e+01
RP 40089     587.82   1.07120e-01
RP 40089       0.00   1.91060e+01
RP 40090    2319.00   1.24385e+01
RP 40093       0.00   3.83852e-07
RP 40095       0.00   1.24930e-01
RP 41086       0.00   2.54747e-01
RP 41087       0.00   6.38015e-01
RP 41088       0.00   2.79976e+00
RP 41089       0.00   7.51503e+00
RP 41090     382.01   5.89070e+00
RP 41090     124.67   5.89070e+00
RP 41090     122.37   5.92338e+00
RP 41090       0.00   1.34384e+01
RP 41091     104.60   3.25107e-03
RP 41091       0.00   1.67315e-02
RP 41092       0.00   4.83411e-08
RP 41093      30.77   5.46549e-05
RP 41094       0.00   3.91409e-05
RP 41095     235.69   1.34791e-03
RP 41095       0.00   2.49375e-01
RP 41096       0.00   2.54747e-01
RP 41097       0.00   1.27373e-01
RP 41101       0.00   1.27373e-01
RP 42086       0.00   1.27373e-01
RP 42087       0.00   1.28186e-01
RP 42088       0.00   3.79663e-01
RP 42089       0.00   2.67484e+00
RP 42090       0.00   6.36866e+00
RP 42091     653.01   7.12509e-03
RP 42091       0.00   9.17087e+00
RP 42093       0.00   2.93262e-03
RP 42100       0.00   0.00000e+00
RP 42101       0.00   5.09493e-01
RP 42102       0.00   1.27373e-01
RP 43090       0.00   1.27373e-01
RP 43091       0.00   1.01899e+00
RP 43092       0.00   4.20333e+00
RP 43093     391.84   1.03458e-02
RP 43093       0.00   1.08267e+01
RP 43094      76.00   1.26043e+01
RP 43094       0.00   2.02467e+01
RP 43095      38.91   2.96391e-01
RP 43095       0.00   1.87191e+01
RP 43096       0.00   4.58544e+00
RP 43097      96.57   7.82297e-03
RP 43097       0.00   4.17358e-06
