0,1,2,3,4,5,6,7,8,9,10,11,12,13
82.13764688889212,504.07917030381253,564.7192825968777,418.8322451674599,190.35510547446063,0.0,0.0,0.0,0.0,0.0,140.08582098055746,213.38932329227106,85.45940115469428,0.0
514.691674977647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.052320778890746,245.23773420230106,236.16312384358474,118.17683038662841,0.0,0.0,0.0,0.0,60.95018411052267,103.15946126273654,0.0,0.0,0.0,0.0
0.0,254.4386722237951,21.29276563059883,0.0,0.0,117.51353658116165,87.27132575920001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.14753964292605,1084.5803320243147,2451.7343700385336,2291.179419115185,685.4212666769009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,700.501640353618,269.3350288033505,11.192950585993685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,73.84418506501983,35.27806170992088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,242.4196982808385,53.355565740457905,0.0,0.0,86.42371871200095,70.5755783026346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724.3625010614185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,657.1877477663687,1346.671261697631,1284.944075402359,440.6203942272922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.70889284309723,605.0956827065314,487.35199593695233,150.25964621477007,0.0,0.0,0.0,97.2016239152641,228.25489714328123,0.0,0.0,0.0,0.0,0.0
228.38234560012765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312.76425274092605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2639.45014745555,5383.234432556571,6046.76579846859,4314.569390262071,1365.8600597015038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,648.9161005947567,489.20875980020713,94.21304427458386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,204.00566549040303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.500977616942224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1372.8079827098509,1440.9231305522335,786.5726127232933,9.625297422888764,0.0,0.0,0.0,338.47244753012325,611.8011898966183,0.0,0.0,0.0,0.0
0.0,663.5707696750229,222.6723801346617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1014.5852249329216,504.503973755076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,425.29175319066593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645.7933529346059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.01106122911348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,79.40926058782566,441.3132390260828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,385.4437577832974,86.67220568724656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,835.2546160932178,1054.2999293370895,943.9644662822928,737.7780009782374,414.71715243270603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3395.169188119308,6400.231135753762,5125.467191566744,877.1021656625867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.92129972180723,1791.7890387752095,4303.73462347219,3232.3050453188644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1999.0664853178591,1955.7323206697101,839.7719477278387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1126.8306008643594,801.2610391500563,32.632766557286345,0.0,0.0,277.332159830716,121.88830745855046,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3155.424272713076,5212.411005876183,4817.943405679212,2546.6183114294504,193.9257901689649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1032.208590105476,604.3251459383566,0.0,0.0,18.981671454761056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,897.5733922351469,534.3592326200826,31.428226448874568,0.0,53.433218026017414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1375.6801060860985,1691.0568138505876,1339.1636561512255,817.0849463352249,328.2785094705189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.34694527526698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,659.7705424208457,569.2672638590548,185.05934519568012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3497.1908788349183,4055.6960491535474,2634.6435462384998,930.2241023782015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,171.11973753911036,118.88740923535256,2.794508609377644,0.0,0.0,29.048561167575244,64.10788327653823,0.0,0.0,0.0,0.0,0.0,0.0
0.0,363.12569224308385,144.33096286002993,0.0,0.0,27.94193754479326,181.60934234629073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,79.67941563805823,0.0,0.0,31.584727091464167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,605.7444478656554,786.7343835179583,645.2587911976586,355.8479659807924,39.61252242441364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1925.1760948474569,2411.892521556685,1844.6479047476666,998.4768188350452,338.1084368414661,17.966530397593715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2406.6314569793576,2581.659782591456,1519.0101153540004,443.5832088919019,0.0,127.72463798743365,310.81842598889807,0.0,0.0,0.0,0.0,0.0,0.0
0.0,942.1889022589901,484.3380527890842,0.0,0.0,121.70116981790687,134.85786936682615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1238.8785334393726,1046.1519854411056,363.8595493010914,0.0,0.0,149.27856947198575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.3649543447684,3211.8500918185746,2864.0782101651457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1624.751354705489,2960.4573195247644,3244.4354158534834,2426.5158978625836,925.5454656085365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,189.79023087166263,106.23676392268943,0.0,0.0,0.0,70.89061858590229,30.572155045100754,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,97.45720020874236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1925.1662467439346,1169.8325426121232,0.0,0.0,509.388250673485,2449.2260893540883,3441.819819813209,567.0448518365962,0.0,0.0,0.0,0.0,0.0
848.0908686269165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,205.12615278995884,264.8685860659303,206.766061275462,102.84776934437049,5.339978806397355,0.0,0.0,0.0,30.836917537923725,55.673378249060804,0.0,0.0,0.0
0.0,0.48370558632019023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3045.159822462074,4016.2470837417977,3049.452856545117,1285.3903752665865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.703780645848738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2394.3967396517987,2083.9279519046618,947.395465113037,262.6463641151803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549.4648363224994,1557.2545724569798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1243.29380351162,675.0957990532002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1755.2144726508566,2876.940372473007,2475.8269503636793,919.3587205417414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,145.81584334436684,118.74075216538586,37.92230602956195,0.0,3.4214449407272127,41.175062327111334,8.057389435450148,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2621.203736896757,3831.1144130600055,3473.492540826042,2267.536798067554,878.5015942588253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.99368727151675,611.9379586062623,1717.4821248887113,2586.929416471355,2623.5206338488256,1481.4341476578936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,587.8164476894262,295.350587569882,0.0,0.0,118.36638026243418,111.69076830891026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1040.997526630385,649.1499417019425,0.0,0.0,56.783082836927804,116.96853105686199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1485.702279056618,1165.5137282104438,247.26398139116736,0.0,0.0,173.77382769784253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,780.4622924633153,0.0,0.0,666.8988200011551,2437.104579423532,1185.543503047374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2057.6248608985334,3180.8188781727954,2860.137124420279,1523.7103912682082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1407.5642692669585,1448.2447858821185,783.1851225068124,180.69350405973478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1060.4447274295194,738.6437712203307,11.6077525033744,0.0,0.0,265.53923243512565,99.4175077837923,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1086.0184514447774,808.9629237713401,87.05379924324677,0.0,0.0,272.1024508546992,460.0303805045927,0.0,0.0,0.0,0.0,0.0,0.0
38.818362116161715,200.28071615670285,181.97082607722444,84.81096844165668,0.0,0.0,0.0,0.0,51.01883500542788,82.10857055217019,0.0,0.0,0.0,0.0
0.0,258.34417566189603,0.0,17.644832456447034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7444034959387835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.99222098844649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1721.4417904247746,1914.7480831022942,1215.2119542521918,403.6467727228221,0.0,0.0,243.8805865067627,310.95953069603297,0.0,0.0,0.0,0.0,0.0
0.0,1195.9799657314709,363.2085428524226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,412.89388225786774,414.0797196981413,201.4622803887836,0.0,0.0,0.0,0.0,137.94929068810814,124.64257395111999,0.0,0.0,0.0,0.0
0.0,890.0346753449963,892.3926595272009,575.083181337308,377.4007138175142,337.5827435874065,92.80977084396852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,314.5434908698958,193.2748055222575,0.0,0.0,0.0,94.06191015409257,35.40358860324357,0.0,0.0,0.0,0.0,0.0,0.0
0.0,115.16516220128904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,558.0001497776143,286.2509842269168,220.6020125103356,377.1287381435692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,415.35146659273744,233.73837515992446,0.0,0.0,13.903294270956081,33.126167682823194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1988.5663008410047,3765.5791279226814,4711.246791986426,5005.273923053991,4810.0506521234865,4270.652611169381,3514.840933142499,2653.0622519700164,1778.4487025554672,966.8179207787326,276.67304349608105,0.0,0.0
0.0,3960.4301477156996,7555.273228620569,6344.787024869669,1547.5816752900519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.04043462457724,189.57476788092617,45.99587963866655,0.0,0.0,32.680242994843354,95.21273668570706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1527.0801730853518,2278.3685732216736,2359.1159709040276,2016.901361728544,1461.6889278322647,865.8280378931387,364.0532471300386,53.48429730272491,0.0,0.0,0.0,0.0,0.0
0.0,865.7274946168869,1665.1754855640352,2175.3539311165746,2310.9930442832297,2065.1150563349306,1509.0342168048087,792.3567934882071,142.98107244266208,0.0,0.0,0.0,0.0,0.0
0.0,1372.7673944800538,845.9770647511587,137.5720396468796,42.34293083404191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3310.982038135274,3345.1080444435465,1742.295712435053,307.0655728440581,0.0,30.189244692985312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1421.7010542792627,846.5216528108898,0.0,0.0,97.1271813111938,158.90662057722636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2867.6169195685966,3800.064694509976,2932.296775730068,1289.5785553451692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.060616328995366,634.3086154345076,782.7928009204246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.83518857124531,301.8544556209515,268.538135055814,110.68355384411089,0.0,0.0,0.0,3.322575901370186,108.23000998517259,89.47919363457535,0.0,0.0,0.0,0.0
0.0,864.8733163887132,495.4389822440338,0.0,0.0,18.515052664258747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2354.1798800995157,4690.526617254439,5654.832192017519,4934.8561545154,2910.750711575557,655.0607267263141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1756.699741223113,2620.623742058181,1957.0776378296096,386.5697814557384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1334.11366090125,6022.14513896803,3723.9357357811386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1656.35660927854,1024.386384320063,0.0,0.0,303.2380212660978,204.10327047424335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5230.979255034892,7239.3031159618495,5864.782199752799,2922.7851038764798,142.7475592225892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2348.7969590841444,2591.805471539717,1549.223079061198,443.53471279094674,0.0,0.0,85.36083761218788,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,9.521946914615864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.952867642287032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125.40501301643528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,141.77671053918294,113.3772808964901,19.345433679111068,0.0,0.0,26.44512961571681,14.230342008973452,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3358.226410984593,6505.880063364967,5718.892162001915,1826.9982876003348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2508.1513146486304,3180.4916570116075,2413.191962660022,1105.9357205928989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1534.1392315466549,3391.163702291122,4008.4433937555195,3003.4137079965585,979.7613943838005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.216856393147797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,520.3207019525946,279.0271141540568,0.0,0.0,47.01099508438307,63.66144470777141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.8282770551063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.4982149937530376,1.2889020599192773,0.0,0.0,0.0,2.7296460455285394,11.767096375560257,0.0,0.0,0.0,0.0,0.0,0.0
0.0,266.11693924416363,289.8644121424594,184.60730874562492,47.11061956335383,0.0,0.0,0.0,26.933888508419592,96.62020137901774,64.80051552312827,0.0,0.0,0.0
22.672671052570415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1435.2575545667587,1569.9636656073458,888.6657045194416,74.65601584995568,0.0,0.0,0.0,381.8994086197159,378.2687825712452,0.0,0.0,0.0,0.0
0.0,1528.762262932195,1553.1283792742918,802.1621091773674,0.0,0.0,0.0,0.0,515.6990343127328,463.16312571036553,0.0,0.0,0.0,0.0
145.7297798472262,762.947616827624,677.1829080440659,293.7942979576764,0.0,0.0,0.0,0.0,219.6537055157949,258.73995841057496,0.0,0.0,0.0,0.0
535.9514872434938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,269.80149309034715,80.14909210670591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,380.99022871697036,128.9816858934393,0.0,0.0,101.19326202668529,89.5989387143218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2390.6500232291437,2995.1530335966268,2194.1208161931822,925.4248974305111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.076701475327425,820.4556878366221,893.0794578293753,599.3565891201883,188.3768671916743,0.0,0.0,0.0,0.0,170.45249827157573,348.96478985870095,184.92254545314614,0.0,0.0
0.0,2962.3887996218573,3258.665920370453,1829.646039916912,286.1310192179578,0.0,0.0,76.68365231287112,0.0,0.0,0.0,0.0,0.0,0.0
10.04449789083932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.61410397980228,1601.0502345200293,2160.721474554455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1709.4653449811256,2803.7483002920626,2297.5594991608173,691.7216223285402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.75829421629337,214.29187966582452,208.66040239572985,121.35203105568337,16.64806702556084,0.0,0.0,0.0,2.261957158892848,67.55919593359326,76.8044376317101,0.0,0.0,0.0
0.0,1915.988509978582,1762.5497923881726,666.9914682213325,0.0,0.0,0.0,395.3749175322623,521.4733450057424,0.0,0.0,0.0,0.0,0.0
1.5681745597579426,0.0,0.0,0.0,4.831839298410156,10.37715398358398,14.060826660678543,15.080008225219736,13.245479058257835,8.981649026367528,3.3265574816479035,0.0,0.0,0.0
689.9689889254014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2616.704137086069,4526.649326377038,3268.8580437112487,21.668332126880955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2377.502373630933,4745.765446160474,3081.305204444753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2298.1882568167466,5084.6935391259885,4155.250358453559,274.93207923350593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5303.283165145736,4485.259645448556,1349.105335285301,0.0,0.0,97.75227267935725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.68719796275556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,30.442648455806975,0.0,0.0,57.74616424881965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.143507252872823,234.00227333189537,141.06096652208532,0.0,0.0,0.0,74.28719012545285,32.24995938795642,0.0,0.0,0.0,0.0,0.0,0.0
81.60131382936679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3770.956417980165,5772.981358929075,4517.898734029148,1427.731025734302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.93277377582943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574.8405898696675,3892.8198924335097,3509.8709527087576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3041.616178648393,4379.55447791269,2736.749697354488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3389.902846129747,3317.2790577371657,1729.9668988363196,546.0277046476835,527.5965166296951,1280.8820824788413,1256.1668561296242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,935.4634972061654,127.30172058918521,0.0,284.4862813498417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,730.9750998398795,534.9381537412748,56.46616786724155,0.0,0.0,130.6532570616938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1113.2138652391923,982.9526777440738,442.3733070868795,111.05583454991137,111.03162231428922,66.78331345994974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.795682537703623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.3853690550595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,731.7997381211039,428.72895301760303,0.0,0.0,73.9910077929589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.36285896840437,671.0027722427416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,996.8064681786384,1325.4809431869373,885.2665075269624,75.13921221182869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3357.9868264288966,5233.860375583574,4604.518919737713,2275.804327503322,66.65119946693858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.1423002651008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,726.3441814712862,906.3050864169131,430.665488921463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1832.810999819204,1778.225903602865,634.7668817772486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.39392861342952,744.46792238987,925.8545806901636,816.6778838466648,551.6350274849628,238.99642252387918,0.0,0.0,0.0,0.0,0.0,97.02221057194168,262.93495577388916,296.05099028347416
0.0,2149.4293114985367,2488.7166155758696,1132.8036375808183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,735.2633090673938,775.3540799199124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.777582312028784,778.6754363401569,1260.069687120665,1176.312699467127,586.741222327778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1020.4894646215182,1144.9455960512003,780.4327741280802,428.25386278056476,315.4517483920654,394.8093398010078,344.8495683008314,0.0,0.0,0.0,0.0,0.0,0.0
138.1704400511055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2827.974819953549,3196.1918651710785,1938.1013675719173,473.9816627757418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.234347340097117,361.5629330540727,251.89306617938374,11.955032852080393,0.0,0.0,30.84233341031009,177.8112128268123,36.170894366280805,0.0,0.0,0.0,0.0,0.0
0.0,1249.578324048986,2519.6095626522238,3318.6881095685117,3487.143601384518,3009.0959685222224,2012.455435238903,768.9225196271443,0.0,0.0,0.0,0.0,0.0,0.0
145.5519514606044,0.0,0.0,0.0,117.99236423444552,609.8977461803374,1055.1280022353653,1379.144999045875,1535.1583091680682,1504.1252110680184,1294.7506891216567,943.4874336147609,514.5358407430163,99.84401261191533
0.0,1476.1557297965446,3345.0627384649833,3402.191638519469,1381.41493987544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,682.8810732143697,503.95784165470934,89.24069620789768,0.0,20.163087534273558,160.35548654220028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614.5702027061585,0.0,159.78110594811744,3542.608480531209,5765.165579614203,5700.353872274535,3459.646937336535,393.0904633714041,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.121791751659922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,137.61741231175577,0.0,0.0,120.90430219480024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.97106592941162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3391.1991742826754,7320.024923731333,6217.171206972185,1105.678445385407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1474.2122527044708,716.4364343859521,0.0,0.0,78.72659583000552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2271.5269225442016,5522.471218250233,5968.329510248754,3139.5039780723037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,768.327188211603,1329.6478163773886,1357.0069341523545,864.7085642095855,112.18033790202308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
